date,days,rain,sun_hours,temp_max,temp_mean,temp_min,vapor_max,vapor_mean,vapor_min,wind_mean,rain_status
29/06/2021,1276,0.1,10.3,35.2,30.2,27.0,28.4,30.8,27.2,1.3,Mưa không đáng kể
30/06/2021,1277,0.2,8.2,35.0,29.6,27.0,24.0,30.3,28.6,1.3,Mưa không đáng kể
1/7/2021,1278,0.1,9.2,35.0,29.4,27.0,29.0,29.4,25.3,0.8,Mưa không đáng kể
2/7/2021,1279,0.2,10.4,35.0,29.9,26.5,26.2,31.0,28.8,1.0,Mưa không đáng kể
3/7/2021,1280,0.1,9.5,36.5,30.3,26.5,27.6,30.7,27.4,0.8,Mưa không đáng kể
4/7/2021,1281,0.1,6.0,36.0,30.7,27.3,29.1,31.9,28.7,0.8,Mưa không đáng kể
5/7/2021,1282,1.1,4.3,34.3,29.6,26.0,23.1,32.5,29.5,0.8,Mưa
6/7/2021,1283,0.5,4.2,31.5,27.8,26.0,12.1,31.3,29.3,1.0,Mưa
7/7/2021,1284,20.4,5.5,33.4,27.9,24.8,22.4,29.5,27.9,1.0,Mưa vừa
8/7/2021,1285,0.5,2.5,30.6,27.2,24.7,15.0,28.6,28.0,1.3,Mưa
9/7/2021,1286,1.6,2.0,29.7,25.8,23.8,7.7,29.0,28.4,1.0,Mưa
10/7/2021,1287,0.1,6.3,31.5,27.1,24.7,15.7,30.1,29.2,1.0,Mưa không đáng kể
11/7/2021,1288,0.3,7.4,33.5,27.4,25.2,12.0,30.5,30.0,0.5,Mưa không đáng kể
12/7/2021,1289,0.1,8.2,33.7,28.0,25.9,18.9,30.4,28.7,0.8,Mưa không đáng kể
13/07/2021,1290,0.1,8.7,33.8,28.5,25.8,22.1,30.0,27.1,1.0,Mưa không đáng kể
14/07/2021,1291,64.0,3.7,31.5,26.8,24.8,14.3,30.0,29.4,0.5,Mưa rất to
15/07/2021,1292,43.6,1.7,31.5,26.7,24.7,18.6,28.5,25.9,0.8,Mưa to
16/07/2021,1293,0.4,6.8,33.2,27.6,24.5,24.6,27.3,21.7,0.5,Mưa
17/07/2021,1294,0.2,8.8,33.3,28.2,25.0,22.1,29.4,26.2,1.3,Mưa không đáng kể
18/07/2021,1295,0.4,2.5,31.0,28.7,25.8,14.6,30.0,28.6,2.0,Mưa
19/07/2021,1296,13.6,2.6,32.0,27.2,24.0,17.5,27.6,23.0,1.3,Mưa vừa
20/07/2021,1297,0.2,4.2,32.7,28.0,23.8,23.9,27.4,25.0,1.5,Mưa không đáng kể
21/07/2021,1298,17.1,0.9,29.0,26.7,24.5,9.1,29.5,27.1,1.3,Mưa vừa
22/07/2021,1299,31.1,0.4,31.3,27.0,23.0,14.9,28.8,26.2,0.5,Mưa to
23/07/2021,1300,0.3,3.0,31.9,28.5,25.9,14.3,31.0,29.2,1.5,Mưa không đáng kể
24/07/2021,1301,0.1,2.0,32.0,28.7,26.8,16.1,30.2,29.1,0.8,Mưa không đáng kể
25/07/2021,1302,3.3,6.7,31.7,27.9,24.8,15.5,28.3,25.6,1.5,Mưa nhỏ
26/07/2021,1303,0.2,9.7,33.2,28.6,24.8,21.1,28.8,27.5,1.5,Mưa không đáng kể
27/07/2021,1304,5.7,3.9,32.5,27.6,25.2,9.8,30.3,28.9,1.5,Mưa nhỏ
28/07/2021,1305,3.5,1.6,31.0,27.9,25.5,14.6,30.3,29.3,1.3,Mưa nhỏ
29/07/2021,1306,21.5,3.6,32.0,26.4,25.0,8.4,30.1,28.3,1.3,Mưa vừa
30/07/2021,1307,0.2,3.5,31.6,28.0,25.0,15.2,29.8,28.9,1.3,Mưa không đáng kể
31/07/2021,1308,0.1,8.6,33.2,29.0,26.0,19.9,30.6,29.3,1.3,Mưa không đáng kể
1/8/2021,1309,0.8,8.3,33.3,29.2,26.0,19.4,31.1,30.3,1.5,Mưa
2/8/2021,1310,0.3,2.1,32.2,28.1,26.2,9.5,30.5,29.9,1.3,Mưa không đáng kể
3/8/2021,1311,0.2,5.5,32.3,28.6,26.5,14.1,30.5,29.3,1.8,Mưa không đáng kể
4/8/2021,1312,3.2,7.0,33.0,29.2,26.1,20.6,30.1,28.3,1.5,Mưa nhỏ
5/8/2021,1313,0.3,8.8,32.5,29.0,26.4,19.9,30.5,28.5,1.5,Mưa không đáng kể
6/8/2021,1314,0.3,9.4,33.3,29.4,26.8,22.4,31.2,27.9,1.3,Mưa không đáng kể
7/8/2021,1315,0.0,9.2,34.3,29.4,26.5,22.1,31.2,29.0,1.0,Không mưa
8/8/2021,1316,0.0,9.5,34.5,29.6,26.6,21.4,31.7,30.3,1.3,Không mưa
9/8/2021,1317,0.5,8.0,34.7,29.2,26.6,22.8,32.1,30.6,0.8,Mưa
10/8/2021,1318,0.1,7.3,32.8,28.6,27.0,15.8,31.9,28.4,1.3,Mưa không đáng kể
11/8/2021,1319,8.8,5.8,33.3,28.4,25.3,17.8,31.7,31.1,1.0,Mưa vừa
12/8/2021,1320,2.9,0.0,31.2,27.5,25.0,9.5,30.9,28.4,0.8,Mưa
13/08/2021,1321,0.2,3.8,32.5,27.9,26.0,14.3,31.1,29.6,0.8,Mưa không đáng kể
14/08/2021,1322,0.0,4.9,33.0,28.5,25.8,20.4,29.1,27.7,1.0,Không mưa
15/08/2021,1323,0.3,0.0,29.7,27.6,26.0,11.9,30.2,29.4,0.3,Mưa không đáng kể
16/08/2021,1324,0.1,9.9,34.3,29.2,25.3,23.4,29.2,25.5,0.8,Mưa không đáng kể
17/08/2021,1325,19.9,9.4,34.5,28.4,24.0,20.7,28.8,27.4,0.8,Mưa vừa
18/08/2021,1326,6.5,9.9,34.6,28.1,23.9,23.8,28.4,26.5,0.8,Mưa nhỏ
19/08/2021,1327,2.5,9.3,34.0,28.9,25.5,21.9,28.9,26.9,1.0,Mưa
20/08/2021,1328,18.1,7.4,34.5,28.4,25.8,26.5,30.3,27.0,0.5,Mưa vừa
21/08/2021,1329,0.9,8.1,34.2,27.9,24.7,23.1,29.3,26.7,1.0,Mưa
22/08/2021,1330,0.0,8.2,34.0,29.0,25.8,26.0,30.0,26.0,1.0,Không mưa
23/08/2021,1331,0.2,4.5,32.5,28.4,26.5,14.6,30.5,28.5,1.0,Mưa không đáng kể
24/08/2021,1332,5.8,4.7,33.0,27.7,25.8,14.0,30.8,30.4,1.0,Mưa nhỏ
25/08/2021,1333,28.0,3.0,31.2,26.0,25.0,5.0,30.1,29.8,1.0,Mưa to
26/08/2021,1334,0.0,5.0,31.5,27.2,24.8,15.9,29.2,27.7,1.3,Không mưa
27/08/2021,1335,0.2,6.6,33.0,27.9,25.4,19.9,28.3,26.4,1.3,Mưa không đáng kể
28/08/2021,1336,3.8,9.4,34.2,28.1,25.8,24.1,29.1,25.4,1.3,Mưa nhỏ
29/08/2021,1337,46.6,3.2,31.7,27.0,23.8,15.9,29.2,27.9,1.0,Mưa to
30/08/2021,1338,5.9,7.8,31.7,27.2,25.3,14.1,30.8,30.1,0.8,Mưa nhỏ
31/08/2021,1339,7.3,6.6,32.5,27.7,24.8,20.2,29.5,26.3,0.8,Mưa nhỏ
1/9/2021,1340,0.7,7.4,32.5,28.6,25.8,17.1,30.8,29.1,1.0,Mưa
2/9/2021,1341,5.3,9.8,33.5,29.3,26.2,20.6,31.5,28.3,0.8,Mưa nhỏ
3/9/2021,1342,8.4,6.5,32.5,28.8,25.8,17.2,30.4,28.7,1.0,Mưa vừa
4/9/2021,1343,3.2,5.7,31.5,27.5,26.3,7.2,30.8,29.6,0.8,Mưa nhỏ
5/9/2021,1344,33.2,5.6,33.0,28.0,24.7,23.6,29.4,26.1,0.8,Mưa to
6/9/2021,1345,10.1,6.1,33.3,27.7,25.3,21.3,30.3,27.1,1.0,Mưa vừa
7/9/2021,1346,42.4,5.3,31.5,26.6,25.6,6.5,30.7,29.8,1.0,Mưa to
8/9/2021,1347,0.2,3.9,32.0,28.1,26.0,17.1,30.1,29.1,1.0,Mưa không đáng kể
9/9/2021,1348,0.7,6.9,30.5,27.3,25.8,12.0,30.5,28.7,1.3,Mưa
10/9/2021,1349,0.1,3.1,32.0,27.7,24.9,18.4,30.2,27.3,1.3,Mưa không đáng kể
11/9/2021,1350,0.2,1.1,29.7,27.1,25.0,12.5,29.0,27.6,1.5,Mưa không đáng kể
12/9/2021,1351,0.1,6.4,32.6,29.0,26.2,21.7,28.7,27.0,1.5,Mưa không đáng kể
13/09/2021,1352,0.0,6.9,33.8,28.9,26.8,21.5,30.3,27.6,1.0,Không mưa
14/09/2021,1353,2.6,3.2,31.5,27.2,25.6,13.6,30.6,27.9,1.0,Mưa
15/09/2021,1354,7.7,7.4,31.5,27.2,24.0,16.5,29.5,27.4,1.0,Mưa nhỏ
16/09/2021,1355,0.1,9.0,33.5,28.3,24.9,19.5,29.5,27.5,0.8,Mưa không đáng kể
17/09/2021,1356,0.4,8.7,34.5,29.1,26.0,26.1,29.5,25.3,1.0,Mưa
18/09/2021,1357,0.1,9.0,34.0,29.6,26.5,19.4,30.2,27.5,0.8,Mưa không đáng kể
19/09/2021,1358,20.6,0.4,31.4,26.3,23.8,7.9,29.5,28.0,1.0,Mưa vừa
20/09/2021,1359,6.0,3.3,31.0,26.7,25.0,7.3,30.1,28.8,0.8,Mưa nhỏ
21/09/2021,1360,0.0,9.2,31.8,27.9,25.7,14.4,31.7,31.2,1.0,Không mưa
22/09/2021,1361,1.8,8.1,32.7,27.5,25.5,19.0,30.1,29.1,0.8,Mưa
23/09/2021,1362,0.1,4.9,32.6,27.9,24.8,17.2,28.6,27.6,1.3,Mưa không đáng kể
24/09/2021,1363,0.3,2.9,30.5,28.3,26.8,13.5,30.8,28.9,1.0,Mưa không đáng kể
25/09/2021,1364,0.1,1.2,30.5,27.5,24.9,11.0,31.3,29.8,1.3,Mưa không đáng kể
26/09/2021,1365,0.1,6.8,32.5,28.5,25.7,19.5,29.9,27.5,0.8,Mưa không đáng kể
27/09/2021,1366,2.9,7.8,32.8,28.7,26.2,14.6,33.2,31.9,0.8,Mưa
28/09/2021,1367,0.0,7.0,34.0,28.9,26.4,18.1,32.3,30.9,0.8,Không mưa
29/09/2021,1368,10.9,7.5,34.0,29.0,26.5,18.3,31.9,30.4,0.8,Mưa vừa
30/09/2021,1369,0.1,1.9,31.3,27.5,25.8,7.6,31.9,30.9,1.0,Mưa không đáng kể
1/10/2021,1370,40.6,5.9,32.8,28.0,25.0,17.1,32.5,30.5,1.0,Mưa to
2/10/2021,1371,63.6,4.8,31.5,26.7,23.8,14.2,29.9,27.8,0.8,Mưa rất to
3/10/2021,1372,0.1,5.4,32.5,27.7,24.0,16.1,29.8,29.4,0.5,Mưa không đáng kể
4/10/2021,1373,7.5,7.4,33.0,29.2,25.8,20.3,30.9,28.4,1.0,Mưa nhỏ
5/10/2021,1374,14.8,3.6,31.0,26.4,23.5,11.6,29.4,27.1,1.0,Mưa vừa
6/10/2021,1375,60.4,0.3,29.3,26.9,25.0,9.5,30.0,29.0,1.0,Mưa rất to
7/10/2021,1376,11.6,5.5,31.6,27.2,25.3,16.0,29.5,27.9,1.0,Mưa vừa
8/10/2021,1377,2.4,1.9,29.5,26.7,25.0,8.1,30.6,30.1,1.5,Mưa
9/10/2021,1378,1.3,3.8,31.0,27.5,25.9,10.9,30.1,29.1,2.0,Mưa
10/10/2021,1379,0.1,4.8,33.0,28.9,26.9,16.2,30.6,30.0,1.5,Mưa không đáng kể
11/10/2021,1380,13.1,2.9,30.8,28.0,26.2,9.8,32.2,30.6,1.5,Mưa vừa
12/10/2021,1381,2.8,6.9,31.3,27.7,25.4,14.1,29.7,29.2,1.8,Mưa
13/10/2021,1382,7.8,4.3,31.5,27.4,26.8,6.3,31.8,30.6,1.5,Mưa nhỏ
14/10/2021,1383,1.9,7.6,33.0,28.6,26.9,17.4,31.3,30.1,2.0,Mưa
15/10/2021,1384,12.4,2.7,31.5,27.2,24.9,8.2,31.6,30.3,0.5,Mưa vừa
16/10/2021,1385,0.3,5.9,32.7,28.4,26.9,19.5,31.1,27.5,0.8,Mưa không đáng kể
17/10/2021,1386,13.1,1.0,29.0,26.2,24.3,11.0,28.7,27.0,0.8,Mưa vừa
18/10/2021,1387,3.9,3.2,30.7,26.2,23.9,7.6,29.2,27.1,0.8,Mưa nhỏ
19/10/2021,1388,0.2,8.0,33.5,29.3,26.8,19.9,31.4,29.3,0.8,Mưa không đáng kể
20/10/2021,1389,5.0,5.4,32.8,28.0,25.8,19.6,30.2,28.5,0.8,Mưa nhỏ
21/10/2021,1390,13.5,8.8,31.7,27.6,24.9,13.7,30.6,29.7,1.0,Mưa vừa
22/10/2021,1391,2.2,7.2,32.0,27.3,25.8,18.5,28.8,27.7,1.0,Mưa
23/10/2021,1392,0.3,8.0,32.6,28.6,25.8,19.6,31.3,28.5,1.3,Mưa không đáng kể
24/10/2021,1393,3.2,9.4,32.5,28.0,24.9,15.2,31.4,30.6,0.8,Mưa nhỏ
25/10/2021,1394,25.2,5.8,31.0,27.6,25.8,15.5,29.0,28.6,1.8,Mưa to
26/10/2021,1395,0.3,8.8,32.3,28.2,25.9,15.0,30.2,28.9,1.0,Mưa không đáng kể
27/10/2021,1396,0.2,0.5,30.5,27.7,25.0,10.3,30.0,29.8,1.5,Mưa không đáng kể
28/10/2021,1397,1.6,8.2,33.4,27.9,25.6,18.5,30.6,29.9,0.8,Mưa
29/10/2021,1398,12.7,9.2,33.9,28.0,25.6,23.5,29.9,27.6,1.0,Mưa vừa
30/10/2021,1399,2.0,9.2,32.5,27.6,26.0,16.4,30.7,29.3,0.5,Mưa
31/10/2021,1400,0.3,9.0,33.5,28.9,26.0,18.9,31.7,29.8,1.0,Mưa không đáng kể
1/11/2021,1401,3.3,9.3,34.3,29.5,26.0,20.7,32.1,30.5,0.5,Mưa nhỏ
2/11/2021,1402,10.1,9.4,32.8,29.0,26.5,20.2,29.5,27.3,0.8,Mưa vừa
3/11/2021,1403,0.3,8.0,33.6,29.0,26.8,19.6,30.2,28.5,0.8,Mưa không đáng kể
4/11/2021,1404,0.1,7.2,33.7,29.2,27.0,21.6,29.2,27.6,1.3,Mưa không đáng kể
5/11/2021,1405,0.2,9.3,34.0,29.2,26.0,22.4,29.6,27.9,0.8,Mưa không đáng kể
6/11/2021,1406,0.3,9.3,34.6,29.4,26.7,25.7,29.3,26.1,0.8,Mưa không đáng kể
7/11/2021,1407,0.0,9.0,34.5,30.0,27.0,24.3,30.2,27.5,0.5,Không mưa
8/11/2021,1408,1.4,6.5,33.6,29.2,26.8,21.9,30.7,28.4,1.0,Mưa
9/11/2021,1409,0.1,7.5,33.0,28.6,26.7,21.3,30.0,27.1,0.5,Mưa không đáng kể
10/11/2021,1410,1.2,2.0,32.0,28.1,26.0,16.5,27.5,26.7,0.8,Mưa
11/11/2021,1411,45.9,1.5,30.0,27.0,24.4,10.5,28.3,26.9,1.3,Mưa to
12/11/2021,1412,5.4,7.3,31.7,27.2,24.2,18.8,27.7,26.5,1.3,Mưa nhỏ
13/11/2021,1413,23.0,9.1,33.3,27.5,24.8,22.8,27.6,25.2,0.8,Mưa vừa
14/11/2021,1414,13.5,3.0,30.7,26.4,24.7,13.9,27.4,26.8,1.0,Mưa vừa
15/11/2021,1415,5.5,8.0,32.5,27.2,25.0,19.0,28.1,26.0,1.0,Mưa nhỏ
16/11/2021,1416,12.3,1.4,30.3,26.9,25.3,14.2,28.0,27.7,0.8,Mưa vừa
17/11/2021,1417,6.4,7.2,32.0,27.5,25.7,15.3,29.5,28.7,0.8,Mưa nhỏ
18/11/2021,1418,19.2,7.3,32.0,27.3,25.3,17.8,28.4,27.9,1.0,Mưa vừa
19/11/2021,1419,0.1,8.5,32.5,28.4,25.7,17.8,29.1,27.7,1.0,Mưa không đáng kể
20/11/2021,1420,0.2,6.3,32.5,28.5,26.8,18.7,29.5,28.3,0.8,Mưa không đáng kể
21/11/2021,1421,1.2,9.1,34.0,28.9,25.5,25.2,28.4,25.1,0.8,Mưa
22/11/2021,1422,24.4,5.4,32.3,27.6,25.9,8.9,30.4,29.3,0.8,Mưa vừa
23/11/2021,1423,0.1,8.7,33.5,28.1,25.0,23.5,28.0,24.9,1.0,Mưa không đáng kể
24/11/2021,1424,3.5,8.5,32.4,28.3,25.2,20.3,27.8,25.4,0.8,Mưa nhỏ
25/11/2021,1425,4.0,6.5,31.5,27.9,25.6,19.4,27.0,25.1,1.0,Mưa nhỏ
26/11/2021,1426,0.2,8.2,31.4,27.9,24.8,22.2,25.2,22.2,0.8,Mưa không đáng kể
27/11/2021,1427,0.1,3.8,29.4,26.5,24.8,16.3,23.8,22.6,1.3,Mưa không đáng kể
28/11/2021,1428,0.2,7.1,30.5,26.8,24.9,17.0,25.4,23.5,1.3,Mưa không đáng kể
29/11/2021,1429,0.3,3.5,28.9,26.6,25.0,12.0,27.1,25.6,1.3,Mưa không đáng kể
30/11/2021,1430,28.8,0.0,27.3,25.3,23.8,5.8,27.1,26.1,0.8,Mưa to
1/12/2021,1431,0.2,1.4,28.4,25.9,23.2,16.9,23.5,21.4,1.0,Mưa không đáng kể
2/12/2021,1432,0.3,9.1,30.3,25.7,22.2,23.0,20.4,17.5,1.3,Mưa không đáng kể
3/12/2021,1433,0.2,9.0,30.2,25.9,22.9,24.0,19.9,16.1,1.5,Mưa không đáng kể
4/12/2021,1434,0.1,7.4,28.3,24.3,21.9,17.9,19.1,16.1,1.3,Mưa không đáng kể
5/12/2021,1435,0.1,9.6,28.6,24.1,20.6,20.4,19.1,17.8,0.8,Mưa không đáng kể
6/12/2021,1436,0.1,9.5,30.5,25.3,21.7,19.3,21.2,19.8,0.8,Mưa không đáng kể
7/12/2021,1437,0.3,8.3,30.0,25.9,22.7,20.0,22.2,20.6,1.0,Mưa không đáng kể
8/12/2021,1438,0.3,9.5,31.2,26.3,22.7,23.2,22.0,19.2,1.0,Mưa không đáng kể
9/12/2021,1439,0.0,2.8,30.4,27.3,24.8,18.3,25.1,24.2,0.5,Không mưa
10/12/2021,1440,0.3,9.5,31.5,27.2,23.6,25.4,21.1,18.3,0.8,Mưa không đáng kể
11/12/2021,1441,0.0,4.1,30.0,25.6,22.0,16.9,22.4,21.4,0.5,Không mưa
12/12/2021,1442,0.2,9.4,31.7,26.6,22.5,22.3,22.8,20.9,0.5,Mưa không đáng kể
13/12/2021,1443,0.1,9.3,32.5,27.3,23.5,25.8,21.8,19.1,1.3,Mưa không đáng kể
14/12/2021,1444,0.3,8.9,32.0,26.8,23.0,25.8,21.6,19.1,0.8,Mưa không đáng kể
15/12/2021,1445,0.2,6.5,32.8,27.6,24.3,23.4,23.8,21.6,0.8,Mưa không đáng kể
16/12/2021,1446,0.1,6.4,32.5,28.5,26.0,17.8,27.0,25.8,0.8,Mưa không đáng kể
17/12/2021,1447,13.3,7.3,32.6,28.6,25.3,22.8,26.2,22.7,0.8,Mưa vừa
18/12/2021,1448,0.2,9.2,32.0,27.4,23.7,28.8,20.8,16.9,1.3,Mưa không đáng kể
19/12/2021,1449,0.2,5.1,29.0,25.6,23.5,18.5,19.1,18.2,1.0,Mưa không đáng kể
20/12/2021,1450,0.3,5.5,29.5,25.3,22.7,17.5,20.1,19.0,0.8,Mưa không đáng kể
21/12/2021,1451,0.2,9.2,31.5,26.3,22.2,23.2,21.2,19.7,0.8,Mưa không đáng kể
22/12/2021,1452,0.6,4.6,31.3,26.7,24.2,19.9,25.3,23.7,0.8,Mưa
23/12/2021,1453,40.8,1.4,29.6,25.4,23.5,18.1,23.8,21.9,0.8,Mưa to
24/12/2021,1454,0.3,7.1,30.6,26.5,23.8,17.8,24.3,22.9,0.5,Mưa không đáng kể
25/12/2021,1455,0.0,6.1,31.0,26.9,24.5,20.3,24.2,21.4,0.5,Không mưa
26/12/2021,1456,0.2,8.0,31.5,27.3,24.8,18.1,24.8,23.8,0.5,Mưa không đáng kể
27/12/2021,1457,0.2,9.4,32.3,27.9,24.8,21.8,25.2,22.9,0.5,Mưa không đáng kể
28/12/2021,1458,4.3,6.6,31.5,27.8,24.8,19.3,25.3,23.1,0.5,Mưa nhỏ
29/12/2021,1459,2.6,7.9,31.8,27.5,24.5,23.0,24.4,22.4,1.0,Mưa
30/12/2021,1460,0.2,8.9,31.5,27.4,23.9,23.8,21.7,20.2,1.5,Mưa không đáng kể
31/12/2021,1461,0.0,9.4,31.8,26.6,22.8,25.7,20.5,18.2,1.0,Không mưa
1/1/2022,1462,0.1,9.5,31.0,26.2,21.9,18.1,22.9,19.9,1.0,Mưa không đáng kể
2/1/2022,1463,0.3,9.3,31.5,27.0,23.5,17.5,26.4,24.0,1.0,Mưa không đáng kể
3/1/2022,1464,0.2,7.2,29.8,26.8,23.6,14.8,26.0,24.2,0.8,Mưa không đáng kể
4/1/2022,1465,0.1,9.2,31.2,26.9,23.3,19.6,24.8,22.9,1.0,Mưa không đáng kể
5/1/2022,1466,0.1,8.5,30.9,26.9,23.9,15.4,26.7,24.9,0.8,Mưa không đáng kể
6/1/2022,1467,0.0,6.9,33.0,28.4,25.8,21.7,26.1,24.5,0.5,Không mưa
7/1/2022,1468,0.3,7.7,31.3,27.5,24.6,15.9,28.1,26.3,0.3,Mưa không đáng kể
8/1/2022,1469,0.1,9.1,33.0,27.5,24.1,22.3,25.5,23.1,0.5,Mưa không đáng kể
9/1/2022,1470,0.0,9.1,33.4,27.3,23.3,22.2,25.5,22.2,0.8,Không mưa
10/1/2022,1471,0.2,8.8,33.0,28.0,24.4,22.8,26.9,24.2,1.0,Mưa không đáng kể
11/1/2022,1472,0.2,9.2,33.5,27.6,23.9,20.3,25.9,25.0,0.5,Mưa không đáng kể
12/1/2022,1473,0.1,8.0,31.5,26.5,22.6,20.4,23.0,20.8,0.3,Mưa không đáng kể
13/01/2022,1474,0.2,9.2,31.5,26.3,22.3,21.0,24.4,22.1,1.0,Mưa không đáng kể
14/01/2022,1475,0.1,9.2,31.9,26.4,22.8,21.8,23.3,20.6,0.3,Mưa không đáng kể
15/01/2022,1476,0.3,8.7,31.2,26.0,22.6,17.5,23.8,22.1,0.5,Mưa không đáng kể
16/01/2022,1477,0.2,8.5,32.3,26.4,22.0,20.8,24.3,23.3,0.5,Mưa không đáng kể
17/01/2022,1478,0.1,8.6,32.5,27.0,23.4,19.4,25.4,23.5,0.5,Mưa không đáng kể
18/01/2022,1479,0.0,8.2,32.2,27.1,23.8,15.4,26.2,25.3,0.8,Không mưa
19/01/2022,1480,0.2,7.8,31.4,27.0,23.9,21.3,24.8,21.1,0.5,Mưa không đáng kể
20/01/2022,1481,0.3,9.1,31.5,26.6,22.9,16.5,26.0,24.2,0.8,Mưa không đáng kể
21/01/2022,1482,0.3,9.0,32.3,27.1,22.9,21.1,25.6,23.9,0.5,Mưa không đáng kể
22/01/2022,1483,0.0,9.3,32.8,27.4,23.1,23.6,26.2,23.5,0.8,Không mưa
23/01/2022,1484,0.2,9.1,33.2,27.6,24.1,20.3,27.9,24.6,0.5,Mưa không đáng kể
24/01/2022,1485,0.1,7.8,33.2,28.1,24.9,20.0,27.9,25.7,0.8,Mưa không đáng kể
25/01/2022,1486,0.2,6.6,32.3,27.9,24.9,18.7,28.7,26.2,0.5,Mưa không đáng kể
26/01/2022,1487,0.3,7.8,32.5,27.3,23.8,17.0,27.9,25.5,0.8,Mưa không đáng kể
27/01/2022,1488,0.0,8.4,32.6,27.8,24.1,19.5,27.5,25.4,0.3,Không mưa
28/01/2022,1489,0.0,8.1,32.3,27.6,24.4,17.7,29.4,28.0,1.5,Không mưa
29/01/2022,1490,0.3,7.6,34.0,27.8,24.3,22.7,28.8,26.7,0.3,Mưa không đáng kể
30/01/2022,1491,0.3,7.6,34.0,27.5,24.9,21.6,28.3,26.8,1.3,Mưa không đáng kể
31/01/2022,1492,0.1,9.4,33.2,27.7,24.6,22.3,26.6,24.1,0.8,Mưa không đáng kể
1/2/2022,1493,0.2,8.1,33.0,27.0,23.6,22.0,27.1,24.2,0.8,Mưa không đáng kể
2/2/2022,1494,0.9,8.4,33.8,27.3,23.0,23.7,26.3,23.8,1.0,Mưa
3/2/2022,1495,0.2,9.2,33.6,27.8,23.2,23.9,26.2,24.2,0.8,Mưa không đáng kể
4/2/2022,1496,0.0,8.7,34.0,28.3,24.6,18.5,27.6,26.1,0.5,Không mưa
5/2/2022,1497,0.1,8.9,31.8,27.6,24.4,18.6,26.8,25.0,0.8,Mưa không đáng kể
6/2/2022,1498,0.3,8.5,32.7,27.7,23.8,18.0,25.5,23.6,1.0,Mưa không đáng kể
7/2/2022,1499,0.3,8.5,34.2,28.9,25.5,22.2,27.8,24.8,1.3,Mưa không đáng kể
8/2/2022,1500,0.1,8.3,34.0,28.8,25.1,25.4,27.3,24.0,1.0,Mưa không đáng kể
9/2/2022,1501,0.2,9.2,34.1,29.0,25.5,22.1,28.2,26.2,0.8,Mưa không đáng kể
10/2/2022,1502,0.2,7.8,33.3,28.0,24.5,18.9,29.0,27.8,1.0,Mưa không đáng kể
11/2/2022,1503,0.0,5.3,33.0,28.0,25.0,15.9,29.2,27.7,0.5,Không mưa
12/2/2022,1504,0.2,7.1,33.8,27.8,24.8,20.1,28.1,26.9,0.8,Mưa không đáng kể
13/02/2022,1505,0.3,8.0,32.7,27.7,24.0,19.9,27.8,27.2,0.3,Mưa không đáng kể
14/02/2022,1506,0.1,9.3,33.3,28.1,24.3,23.1,28.3,26.7,1.0,Mưa không đáng kể
15/02/2022,1507,0.1,9.3,34.0,28.4,25.0,23.6,27.3,25.1,0.8,Mưa không đáng kể
16/02/2022,1508,0.1,6.1,32.6,28.1,25.2,19.7,27.6,26.0,0.8,Mưa không đáng kể
17/02/2022,1509,0.2,9.2,34.0,28.3,24.8,22.7,28.1,25.7,1.3,Mưa không đáng kể
18/02/2022,1510,0.1,7.9,33.5,28.2,24.4,21.6,28.1,25.9,0.8,Mưa không đáng kể
19/02/2022,1511,0.3,9.1,34.0,28.2,24.5,22.7,27.8,25.7,0.5,Mưa không đáng kể
20/02/2022,1512,0.1,7.4,33.5,28.2,24.8,23.9,28.5,25.8,0.8,Mưa không đáng kể
21/02/2022,1513,0.2,7.8,33.8,28.3,24.8,24.8,28.2,25.2,0.5,Mưa không đáng kể
22/02/2022,1514,0.1,7.7,31.0,27.4,24.5,17.5,27.6,24.9,1.3,Mưa không đáng kể
23/02/2022,1515,0.3,7.2,32.5,28.1,24.6,20.7,26.4,23.8,1.3,Mưa không đáng kể
24/02/2022,1516,0.2,8.4,32.0,27.2,23.9,23.3,23.6,20.6,1.0,Mưa không đáng kể
25/02/2022,1517,0.1,4.1,32.1,27.3,23.6,23.1,22.4,20.7,1.0,Mưa không đáng kể
26/02/2022,1518,0.1,8.9,32.5,27.8,24.2,22.5,24.5,23.3,0.8,Mưa không đáng kể
27/02/2022,1519,0.3,9.5,33.1,28.5,24.7,24.3,26.6,23.3,0.8,Mưa không đáng kể
28/02/2022,1520,0.2,9.5,34.5,28.4,24.7,28.1,26.2,23.0,1.0,Mưa không đáng kể
1/3/2022,1521,0.2,8.9,34.0,28.6,24.8,25.0,26.9,24.8,1.0,Mưa không đáng kể
2/3/2022,1522,0.2,0.5,31.0,26.6,25.1,7.2,28.6,27.5,1.0,Mưa không đáng kể
3/3/2022,1523,0.1,7.4,34.2,28.5,25.1,20.2,29.9,27.3,0.5,Mưa không đáng kể
4/3/2022,1524,0.1,7.7,34.0,28.7,25.2,20.8,28.1,27.0,0.8,Mưa không đáng kể
5/3/2022,1525,0.2,6.4,33.2,28.2,25.1,18.8,30.7,27.6,0.8,Mưa không đáng kể
6/3/2022,1526,12.7,7.1,34.8,28.5,25.1,22.3,30.4,27.5,0.8,Mưa vừa
7/3/2022,1527,0.2,7.0,34.2,28.8,25.6,23.7,29.3,28.0,0.8,Mưa không đáng kể
